,State Name,county Name,Month,Day,AQI,Category,Defining Site,Latitude,Longitude
377,California,Amador,1,16,31,Good,06-005-0002,38.342606,-120.764426
378,California,Amador,1,17,29,Good,06-005-0002,38.342606,-120.764426
379,California,Amador,1,18,19,Good,06-005-0002,38.342606,-120.764426
380,California,Amador,1,19,9,Good,06-005-0002,38.342606,-120.764426
381,California,Amador,1,20,10,Good,06-005-0002,38.342606,-120.764426
382,California,Amador,1,21,32,Good,06-005-0002,38.342606,-120.764426
383,California,Amador,1,22,27,Good,06-005-0002,38.342606,-120.764426
384,California,Amador,1,23,17,Good,06-005-0002,38.342606,-120.764426
385,California,Amador,1,24,25,Good,06-005-0002,38.342606,-120.764426
386,California,Amador,1,25,22,Good,06-005-0002,38.342606,-120.764426
387,California,Amador,1,26,30,Good,06-005-0002,38.342606,-120.764426
388,California,Amador,1,27,25,Good,06-005-0002,38.342606,-120.764426
389,California,Amador,1,28,28,Good,06-005-0002,38.342606,-120.764426
390,California,Amador,1,29,23,Good,06-005-0002,38.342606,-120.764426
391,California,Amador,1,30,26,Good,06-005-0002,38.342606,-120.764426
392,California,Amador,1,31,22,Good,06-005-0002,38.342606,-120.764426
393,California,Amador,2,1,24,Good,06-005-0002,38.342606,-120.764426
394,California,Amador,2,2,29,Good,06-005-0002,38.342606,-120.764426
395,California,Amador,2,3,33,Good,06-005-0002,38.342606,-120.764426
396,California,Amador,2,4,31,Good,06-005-0002,38.342606,-120.764426
397,California,Amador,2,5,30,Good,06-005-0002,38.342606,-120.764426
398,California,Amador,2,6,37,Good,06-005-0002,38.342606,-120.764426
399,California,Amador,2,7,35,Good,06-005-0002,38.342606,-120.764426
400,California,Amador,2,8,38,Good,06-005-0002,38.342606,-120.764426
401,California,Amador,2,9,34,Good,06-005-0002,38.342606,-120.764426
402,California,Amador,2,10,31,Good,06-005-0002,38.342606,-120.764426
403,California,Amador,2,11,34,Good,06-005-0002,38.342606,-120.764426
404,California,Amador,2,12,38,Good,06-005-0002,38.342606,-120.764426
405,California,Amador,2,13,36,Good,06-005-0002,38.342606,-120.764426
406,California,Amador,2,14,32,Good,06-005-0002,38.342606,-120.764426
407,California,Amador,2,15,36,Good,06-005-0002,38.342606,-120.764426
408,California,Amador,2,16,37,Good,06-005-0002,38.342606,-120.764426
409,California,Amador,2,17,32,Good,06-005-0002,38.342606,-120.764426
410,California,Amador,2,18,33,Good,06-005-0002,38.342606,-120.764426
411,California,Amador,2,19,33,Good,06-005-0002,38.342606,-120.764426
412,California,Amador,2,20,39,Good,06-005-0002,38.342606,-120.764426
413,California,Amador,2,21,36,Good,06-005-0002,38.342606,-120.764426
414,California,Amador,2,22,37,Good,06-005-0002,38.342606,-120.764426
415,California,Amador,2,23,32,Good,06-005-0002,38.342606,-120.764426
416,California,Amador,2,24,31,Good,06-005-0002,38.342606,-120.764426
417,California,Amador,2,25,35,Good,06-005-0002,38.342606,-120.764426
418,California,Amador,2,26,35,Good,06-005-0002,38.342606,-120.764426
419,California,Amador,2,27,34,Good,06-005-0002,38.342606,-120.764426
420,California,Amador,2,28,38,Good,06-005-0002,38.342606,-120.764426
421,California,Amador,2,29,37,Good,06-005-0002,38.342606,-120.764426
422,California,Amador,3,1,29,Good,06-005-0002,38.342606,-120.764426
423,California,Amador,3,2,38,Good,06-005-0002,38.342606,-120.764426
424,California,Amador,3,3,41,Good,06-005-0002,38.342606,-120.764426
425,California,Amador,3,4,42,Good,06-005-0002,38.342606,-120.764426
426,California,Amador,3,5,41,Good,06-005-0002,38.342606,-120.764426
427,California,Amador,3,6,35,Good,06-005-0002,38.342606,-120.764426
428,California,Amador,3,7,28,Good,06-005-0002,38.342606,-120.764426
429,California,Amador,3,8,25,Good,06-005-0002,38.342606,-120.764426
430,California,Amador,3,9,31,Good,06-005-0002,38.342606,-120.764426
431,California,Amador,3,10,30,Good,06-005-0002,38.342606,-120.764426
432,California,Amador,3,11,37,Good,06-005-0002,38.342606,-120.764426
433,California,Amador,3,12,38,Good,06-005-0002,38.342606,-120.764426
434,California,Amador,3,13,37,Good,06-005-0002,38.342606,-120.764426
435,California,Amador,3,14,28,Good,06-005-0002,38.342606,-120.764426
436,California,Amador,3,15,32,Good,06-005-0002,38.342606,-120.764426
437,California,Amador,3,16,35,Good,06-005-0002,38.342606,-120.764426
438,California,Amador,3,17,34,Good,06-005-0002,38.342606,-120.764426
439,California,Amador,3,18,32,Good,06-005-0002,38.342606,-120.764426
440,California,Amador,3,19,34,Good,06-005-0002,38.342606,-120.764426
441,California,Amador,3,20,34,Good,06-005-0002,38.342606,-120.764426
442,California,Amador,3,21,35,Good,06-005-0002,38.342606,-120.764426
443,California,Amador,3,22,33,Good,06-005-0002,38.342606,-120.764426
444,California,Amador,3,23,33,Good,06-005-0002,38.342606,-120.764426
445,California,Amador,3,24,34,Good,06-005-0002,38.342606,-120.764426
446,California,Amador,3,25,37,Good,06-005-0002,38.342606,-120.764426
447,California,Amador,3,26,35,Good,06-005-0002,38.342606,-120.764426
448,California,Amador,3,27,39,Good,06-005-0002,38.342606,-120.764426
449,California,Amador,3,28,38,Good,06-005-0002,38.342606,-120.764426
450,California,Amador,3,29,38,Good,06-005-0002,38.342606,-120.764426
451,California,Amador,3,30,35,Good,06-005-0002,38.342606,-120.764426
452,California,Amador,3,31,29,Good,06-005-0002,38.342606,-120.764426
453,California,Amador,4,1,35,Good,06-005-0002,38.342606,-120.764426
454,California,Amador,4,2,36,Good,06-005-0002,38.342606,-120.764426
455,California,Amador,4,3,32,Good,06-005-0002,38.342606,-120.764426
456,California,Amador,4,4,29,Good,06-005-0002,38.342606,-120.764426
457,California,Amador,4,5,31,Good,06-005-0002,38.342606,-120.764426
458,California,Amador,4,6,31,Good,06-005-0002,38.342606,-120.764426
459,California,Amador,4,7,34,Good,06-005-0002,38.342606,-120.764426
460,California,Amador,4,8,32,Good,06-005-0002,38.342606,-120.764426
461,California,Amador,4,9,33,Good,06-005-0002,38.342606,-120.764426
462,California,Amador,4,10,34,Good,06-005-0002,38.342606,-120.764426
463,California,Amador,4,11,31,Good,06-005-0002,38.342606,-120.764426
464,California,Amador,4,12,29,Good,06-005-0002,38.342606,-120.764426
465,California,Amador,4,13,37,Good,06-005-0002,38.342606,-120.764426
466,California,Amador,4,14,44,Good,06-005-0002,38.342606,-120.764426
467,California,Amador,4,15,44,Good,06-005-0002,38.342606,-120.764426
468,California,Amador,4,16,43,Good,06-005-0002,38.342606,-120.764426
469,California,Amador,4,17,34,Good,06-005-0002,38.342606,-120.764426
470,California,Amador,4,18,33,Good,06-005-0002,38.342606,-120.764426
471,California,Amador,4,19,34,Good,06-005-0002,38.342606,-120.764426
472,California,Amador,4,20,40,Good,06-005-0002,38.342606,-120.764426
473,California,Amador,4,21,38,Good,06-005-0002,38.342606,-120.764426
474,California,Amador,4,22,38,Good,06-005-0002,38.342606,-120.764426
475,California,Amador,4,23,44,Good,06-005-0002,38.342606,-120.764426
476,California,Amador,4,24,37,Good,06-005-0002,38.342606,-120.764426
477,California,Amador,4,25,33,Good,06-005-0002,38.342606,-120.764426
478,California,Amador,4,26,38,Good,06-005-0002,38.342606,-120.764426
479,California,Amador,4,27,44,Good,06-005-0002,38.342606,-120.764426
480,California,Amador,4,28,38,Good,06-005-0002,38.342606,-120.764426
481,California,Amador,4,29,35,Good,06-005-0002,38.342606,-120.764426
482,California,Amador,4,30,44,Good,06-005-0002,38.342606,-120.764426
483,California,Amador,5,1,47,Good,06-005-0002,38.342606,-120.764426
484,California,Amador,5,2,26,Good,06-005-0002,38.342606,-120.764426
485,California,Amador,5,3,43,Good,06-005-0002,38.342606,-120.764426
486,California,Amador,5,4,47,Good,06-005-0002,38.342606,-120.764426
487,California,Amador,5,5,45,Good,06-005-0002,38.342606,-120.764426
488,California,Amador,5,6,44,Good,06-005-0002,38.342606,-120.764426
489,California,Amador,5,7,49,Good,06-005-0002,38.342606,-120.764426
490,California,Amador,5,8,50,Good,06-005-0002,38.342606,-120.764426
491,California,Amador,5,9,61,Moderate,06-005-0002,38.342606,-120.764426
492,California,Amador,5,10,44,Good,06-005-0002,38.342606,-120.764426
493,California,Amador,5,11,43,Good,06-005-0002,38.342606,-120.764426
494,California,Amador,5,12,38,Good,06-005-0002,38.342606,-120.764426
495,California,Amador,5,13,33,Good,06-005-0002,38.342606,-120.764426
496,California,Amador,5,14,34,Good,06-005-0002,38.342606,-120.764426
497,California,Amador,5,15,40,Good,06-005-0002,38.342606,-120.764426
498,California,Amador,5,16,33,Good,06-005-0002,38.342606,-120.764426
499,California,Amador,5,17,20,Good,06-005-0002,38.342606,-120.764426
500,California,Amador,5,18,30,Good,06-005-0002,38.342606,-120.764426
501,California,Amador,5,19,30,Good,06-005-0002,38.342606,-120.764426
502,California,Amador,5,20,36,Good,06-005-0002,38.342606,-120.764426
503,California,Amador,5,21,39,Good,06-005-0002,38.342606,-120.764426
504,California,Amador,5,22,44,Good,06-005-0002,38.342606,-120.764426
505,California,Amador,5,23,43,Good,06-005-0002,38.342606,-120.764426
506,California,Amador,5,24,40,Good,06-005-0002,38.342606,-120.764426
507,California,Amador,5,25,45,Good,06-005-0002,38.342606,-120.764426
508,California,Amador,5,26,43,Good,06-005-0002,38.342606,-120.764426
509,California,Amador,5,27,42,Good,06-005-0002,38.342606,-120.764426
510,California,Amador,5,28,41,Good,06-005-0002,38.342606,-120.764426
511,California,Amador,5,29,38,Good,06-005-0002,38.342606,-120.764426
512,California,Amador,5,30,30,Good,06-005-0002,38.342606,-120.764426
513,California,Amador,5,31,33,Good,06-005-0002,38.342606,-120.764426
514,California,Amador,6,1,39,Good,06-005-0002,38.342606,-120.764426
515,California,Amador,6,2,49,Good,06-005-0002,38.342606,-120.764426
516,California,Amador,6,3,48,Good,06-005-0002,38.342606,-120.764426
517,California,Amador,6,4,48,Good,06-005-0002,38.342606,-120.764426
518,California,Amador,6,5,44,Good,06-005-0002,38.342606,-120.764426
519,California,Amador,6,6,36,Good,06-005-0002,38.342606,-120.764426
520,California,Amador,6,7,31,Good,06-005-0002,38.342606,-120.764426
521,California,Amador,6,8,34,Good,06-005-0002,38.342606,-120.764426
522,California,Amador,6,9,35,Good,06-005-0002,38.342606,-120.764426
523,California,Amador,6,10,41,Good,06-005-0002,38.342606,-120.764426
524,California,Amador,6,11,34,Good,06-005-0002,38.342606,-120.764426
525,California,Amador,6,12,39,Good,06-005-0002,38.342606,-120.764426
526,California,Amador,6,13,35,Good,06-005-0002,38.342606,-120.764426
527,California,Amador,6,14,31,Good,06-005-0002,38.342606,-120.764426
528,California,Amador,6,15,31,Good,06-005-0002,38.342606,-120.764426
529,California,Amador,6,16,44,Good,06-005-0002,38.342606,-120.764426
530,California,Amador,6,17,38,Good,06-005-0002,38.342606,-120.764426
531,California,Amador,6,18,49,Good,06-005-0002,38.342606,-120.764426
532,California,Amador,6,19,47,Good,06-005-0002,38.342606,-120.764426
533,California,Amador,6,20,43,Good,06-005-0002,38.342606,-120.764426
534,California,Amador,6,21,44,Good,06-005-0002,38.342606,-120.764426
535,California,Amador,6,22,44,Good,06-005-0002,38.342606,-120.764426
536,California,Amador,6,23,44,Good,06-005-0002,38.342606,-120.764426
537,California,Amador,6,24,44,Good,06-005-0002,38.342606,-120.764426
538,California,Amador,6,25,61,Moderate,06-005-0002,38.342606,-120.764426
539,California,Amador,6,26,77,Moderate,06-005-0002,38.342606,-120.764426
540,California,Amador,6,27,50,Good,06-005-0002,38.342606,-120.764426
541,California,Amador,6,28,38,Good,06-005-0002,38.342606,-120.764426
542,California,Amador,6,29,35,Good,06-005-0002,38.342606,-120.764426
543,California,Amador,6,30,40,Good,06-005-0002,38.342606,-120.764426
544,California,Amador,7,1,49,Good,06-005-0002,38.342606,-120.764426
545,California,Amador,7,2,49,Good,06-005-0002,38.342606,-120.764426
546,California,Amador,7,3,51,Moderate,06-005-0002,38.342606,-120.764426
547,California,Amador,7,4,64,Moderate,06-005-0002,38.342606,-120.764426
548,California,Amador,7,5,43,Good,06-005-0002,38.342606,-120.764426
549,California,Amador,7,6,45,Good,06-005-0002,38.342606,-120.764426
550,California,Amador,7,7,48,Good,06-005-0002,38.342606,-120.764426
551,California,Amador,7,8,64,Moderate,06-005-0002,38.342606,-120.764426
552,California,Amador,7,9,54,Moderate,06-005-0002,38.342606,-120.764426
553,California,Amador,7,10,47,Good,06-005-0002,38.342606,-120.764426
554,California,Amador,7,11,46,Good,06-005-0002,38.342606,-120.764426
555,California,Amador,7,12,49,Good,06-005-0002,38.342606,-120.764426
556,California,Amador,7,13,39,Good,06-005-0002,38.342606,-120.764426
557,California,Amador,7,14,48,Good,06-005-0002,38.342606,-120.764426
558,California,Amador,7,15,64,Moderate,06-005-0002,38.342606,-120.764426
559,California,Amador,7,16,44,Good,06-005-0002,38.342606,-120.764426
560,California,Amador,7,17,46,Good,06-005-0002,38.342606,-120.764426
561,California,Amador,7,18,50,Good,06-005-0002,38.342606,-120.764426
562,California,Amador,7,19,45,Good,06-005-0002,38.342606,-120.764426
563,California,Amador,7,20,41,Good,06-005-0002,38.342606,-120.764426
564,California,Amador,7,21,40,Good,06-005-0002,38.342606,-120.764426
565,California,Amador,7,22,44,Good,06-005-0002,38.342606,-120.764426
566,California,Amador,7,23,46,Good,06-005-0002,38.342606,-120.764426
567,California,Amador,7,24,39,Good,06-005-0002,38.342606,-120.764426
568,California,Amador,7,25,43,Good,06-005-0002,38.342606,-120.764426
569,California,Amador,7,26,42,Good,06-005-0002,38.342606,-120.764426
570,California,Amador,7,27,42,Good,06-005-0002,38.342606,-120.764426
571,California,Amador,7,28,46,Good,06-005-0002,38.342606,-120.764426
572,California,Amador,7,29,43,Good,06-005-0002,38.342606,-120.764426
573,California,Amador,7,30,46,Good,06-005-0002,38.342606,-120.764426
574,California,Amador,7,31,44,Good,06-005-0002,38.342606,-120.764426
575,California,Amador,8,1,45,Good,06-005-0002,38.342606,-120.764426
576,California,Amador,8,2,40,Good,06-005-0002,38.342606,-120.764426
577,California,Amador,8,3,40,Good,06-005-0002,38.342606,-120.764426
578,California,Amador,8,4,43,Good,06-005-0002,38.342606,-120.764426
579,California,Amador,8,5,36,Good,06-005-0002,38.342606,-120.764426
580,California,Amador,8,6,39,Good,06-005-0002,38.342606,-120.764426
581,California,Amador,8,7,38,Good,06-005-0002,38.342606,-120.764426
582,California,Amador,8,8,49,Good,06-005-0002,38.342606,-120.764426
583,California,Amador,8,9,50,Good,06-005-0002,38.342606,-120.764426
584,California,Amador,8,10,44,Good,06-005-0002,38.342606,-120.764426
585,California,Amador,8,11,38,Good,06-005-0002,38.342606,-120.764426
586,California,Amador,8,12,44,Good,06-005-0002,38.342606,-120.764426
587,California,Amador,8,13,50,Good,06-005-0002,38.342606,-120.764426
588,California,Amador,8,14,77,Moderate,06-005-0002,38.342606,-120.764426
589,California,Amador,8,15,47,Good,06-005-0002,38.342606,-120.764426
590,California,Amador,8,16,43,Good,06-005-0002,38.342606,-120.764426
591,California,Amador,8,17,71,Moderate,06-005-0002,38.342606,-120.764426
592,California,Amador,8,18,74,Moderate,06-005-0002,38.342606,-120.764426
593,California,Amador,8,19,41,Good,06-005-0002,38.342606,-120.764426
594,California,Amador,8,20,156,Unhealthy,06-005-0002,38.342606,-120.764426
595,California,Amador,8,21,36,Good,06-005-0002,38.342606,-120.764426
596,California,Amador,8,22,77,Moderate,06-005-0002,38.342606,-120.764426
597,California,Amador,8,23,115,Unhealthy for Sensitive Groups,06-005-0002,38.342606,-120.764426
598,California,Amador,8,25,44,Good,06-005-0002,38.342606,-120.764426
599,California,Amador,8,26,71,Moderate,06-005-0002,38.342606,-120.764426
600,California,Amador,8,27,47,Good,06-005-0002,38.342606,-120.764426
601,California,Amador,8,28,71,Moderate,06-005-0002,38.342606,-120.764426
602,California,Amador,8,29,74,Moderate,06-005-0002,38.342606,-120.764426
603,California,Amador,8,30,64,Moderate,06-005-0002,38.342606,-120.764426
604,California,Amador,8,31,115,Unhealthy for Sensitive Groups,06-005-0002,38.342606,-120.764426
605,California,Amador,9,1,74,Moderate,06-005-0002,38.342606,-120.764426
606,California,Amador,9,2,44,Good,06-005-0002,38.342606,-120.764426
607,California,Amador,9,3,51,Moderate,06-005-0002,38.342606,-120.764426
608,California,Amador,9,4,71,Moderate,06-005-0002,38.342606,-120.764426
609,California,Amador,9,5,84,Moderate,06-005-0002,38.342606,-120.764426
610,California,Amador,9,6,49,Good,06-005-0002,38.342606,-120.764426
611,California,Amador,9,7,46,Good,06-005-0002,38.342606,-120.764426
612,California,Amador,9,8,50,Good,06-005-0002,38.342606,-120.764426
613,California,Amador,9,9,38,Good,06-005-0002,38.342606,-120.764426
614,California,Amador,9,10,31,Good,06-005-0002,38.342606,-120.764426
615,California,Amador,9,11,46,Good,06-005-0002,38.342606,-120.764426
616,California,Amador,9,12,54,Moderate,06-005-0002,38.342606,-120.764426
617,California,Amador,9,13,48,Good,06-005-0002,38.342606,-120.764426
618,California,Amador,9,14,77,Moderate,06-005-0002,38.342606,-120.764426
619,California,Amador,9,15,61,Moderate,06-005-0002,38.342606,-120.764426
620,California,Amador,9,16,54,Moderate,06-005-0002,38.342606,-120.764426
621,California,Amador,9,17,46,Good,06-005-0002,38.342606,-120.764426
622,California,Amador,9,18,32,Good,06-005-0002,38.342606,-120.764426
623,California,Amador,9,19,43,Good,06-005-0002,38.342606,-120.764426
624,California,Amador,9,20,44,Good,06-005-0002,38.342606,-120.764426
625,California,Amador,9,21,64,Moderate,06-005-0002,38.342606,-120.764426
626,California,Amador,9,22,43,Good,06-005-0002,38.342606,-120.764426
627,California,Amador,9,23,38,Good,06-005-0002,38.342606,-120.764426
628,California,Amador,9,24,31,Good,06-005-0002,38.342606,-120.764426
629,California,Amador,9,25,38,Good,06-005-0002,38.342606,-120.764426
630,California,Amador,9,26,34,Good,06-005-0002,38.342606,-120.764426
631,California,Amador,9,27,45,Good,06-005-0002,38.342606,-120.764426
632,California,Amador,9,28,47,Good,06-005-0002,38.342606,-120.764426
633,California,Amador,9,29,49,Good,06-005-0002,38.342606,-120.764426
634,California,Amador,9,30,74,Moderate,06-005-0002,38.342606,-120.764426
635,California,Amador,10,1,80,Moderate,06-005-0002,38.342606,-120.764426
